satellite,satellite_name,staleness_h,threshold_hz,is_preregistered_threshold,status,candidate_pairs,accepted_pairs,rejected_pairs,reject_rate_pct,n_train_pairs,n_validation_pairs,n_test_pairs,selected_model,val_sgp4_mae_hz,val_learned_mae_hz,val_improvement_pct,gate_decision,gate_mae,gate_p95,gate_p99,gate_outage,gate_guard_cost,test_sgp4_mae_hz,test_learned_mae_hz,test_delta_mae_hz,test_degradation_pct,test_improvement_pct,learned_wins,sgp4_wins,ties,pair_win_rate,mean_pair_delta_mae_hz,median_pair_delta_mae_hz,pair_ci_low_hz,pair_ci_high_hz,sign_test_p,holm_p,bh_q,block_bootstrap_days,block_ci_low_hz,block_ci_high_hz,block_ci_excludes_zero,test_sgp4_p95_hz,test_learned_p95_hz,test_sgp4_p99_hz,test_learned_p99_hz,test_sgp4_outage_proxy,test_learned_outage_proxy
NORAD56727,IRIDIUM 177,8,3000,False,evaluated,1875,1875,0,0.0,876,360,639,stale_age_ridge,0.488971,0.487756,0.2486,closed,closed,closed,closed,closed,closed,0.424478,0.424424,-5.3e-05,-0.0125,0.0125,312,327,0,0.488263,-5.3e-05,0.001386,-0.001942,0.001894,0.579729,1.0,0.66841932,217,-0.002319,0.002205,False,1.141726,1.147159,1.492778,1.498537,0.0,0.0
NORAD56727,IRIDIUM 177,24,none,False,evaluated,2545,2545,0,0.0,1343,479,723,linear_bias_rate,1.672105,1.730192,-3.4739,closed,closed,closed,closed,closed,closed,1.59579,1.641363,0.045572,2.8558,-2.8558,290,433,0,0.401107,0.045572,0.009386,0.034938,0.057404,0.0,0.0,0.0,231,0.033744,0.057668,True,4.291282,4.3615,5.374954,5.431209,0.0,0.0
NORAD56727,IRIDIUM 177,24,150,False,evaluated,2545,2523,22,0.8644,1323,479,721,stale_age_ridge,1.672105,1.674725,-0.1567,closed,closed,closed,closed,closed,closed,1.454605,1.45269,-0.001915,-0.1317,0.1317,340,381,0,0.471567,-0.001915,0.005214,-0.007331,0.00364,0.136254,1.0,0.20325182,231,-0.009916,0.005698,False,3.853156,3.859481,4.870075,4.873781,0.0,0.0
NORAD56727,IRIDIUM 177,24,500,False,evaluated,2545,2543,2,0.0786,1341,479,723,linear_bias_rate,1.672105,1.687747,-0.9354,closed,closed,closed,closed,closed,closed,1.59579,1.608145,0.012354,0.7742,-0.7742,401,322,0,0.554633,0.012354,-0.00207,0.007917,0.017252,0.003692,0.524264,0.00772744,231,0.007494,0.017355,True,4.291282,4.308907,5.374954,5.38774,0.0,0.0
NORAD56727,IRIDIUM 177,24,1500,True,evaluated,2545,2544,1,0.0393,1342,479,723,linear_bias_rate,1.672105,1.686998,-0.8907,closed,closed,closed,closed,closed,closed,1.59579,1.607619,0.011829,0.7412,-0.7412,397,326,0,0.549101,0.011829,-0.001957,0.007565,0.016574,0.009186,1.0,0.0181038,231,0.007125,0.01668,True,4.291282,4.307635,5.374954,5.386646,0.0,0.0
NORAD56727,IRIDIUM 177,24,3000,False,evaluated,2545,2544,1,0.0393,1342,479,723,linear_bias_rate,1.672105,1.686998,-0.8907,closed,closed,closed,closed,closed,closed,1.59579,1.607619,0.011829,0.7412,-0.7412,397,326,0,0.549101,0.011829,-0.001957,0.007565,0.016574,0.009186,1.0,0.0181038,231,0.007125,0.01668,True,4.291282,4.307635,5.374954,5.386646,0.0,0.0
NORAD56727,IRIDIUM 177,48,none,False,evaluated,2534,2534,0,0.0,1335,477,722,linear_bias_rate,3.841564,3.91898,-2.0152,closed,closed,closed,closed,closed,closed,5.115764,5.175448,0.059683,1.1667,-1.1667,286,436,0,0.396122,0.059683,0.011662,0.045126,0.075256,0.0,0.0,0.0,229,0.041252,0.07803,True,13.796237,13.834443,17.955077,17.976091,0.000346,0.000346
NORAD56727,IRIDIUM 177,48,150,False,evaluated,2534,2444,90,3.5517,1261,475,708,stale_age_ridge,3.708054,3.682711,0.6835,closed,closed,closed,closed,closed,closed,3.361061,3.338136,-0.022925,-0.6821,0.6821,377,331,0,0.532486,-0.022925,-0.008288,-0.034138,-0.012002,0.090727,1.0,0.14242029,227,-0.039112,-0.006921,True,8.871555,8.846934,11.051912,11.008793,0.0,0.0
NORAD56727,IRIDIUM 177,48,500,False,evaluated,2534,2527,7,0.2762,1332,477,718,stale_age_ridge,3.841564,3.864109,-0.5869,closed,closed,closed,closed,closed,closed,4.050091,4.091281,0.04119,1.017,-1.017,324,394,0,0.451253,0.04119,0.084025,0.019242,0.061729,0.009974,1.0,0.01951435,229,0.008092,0.073007,True,10.894873,10.971608,13.68363,13.731201,0.0,0.0
NORAD56727,IRIDIUM 177,48,1500,True,evaluated,2534,2532,2,0.0789,1333,477,722,stale_age_ridge,3.841564,3.866884,-0.6591,closed,closed,closed,closed,closed,closed,5.115764,5.158718,0.042953,0.8396,-0.8396,327,395,0,0.452909,0.042953,0.085592,0.02076,0.064692,0.012596,1.0,0.02412,229,0.00926,0.076018,True,13.796237,13.874271,17.955077,18.004017,0.000346,0.000346
NORAD56727,IRIDIUM 177,48,3000,False,evaluated,2534,2533,1,0.0395,1334,477,722,stale_age_ridge,3.841564,3.888624,-1.225,closed,closed,closed,closed,closed,closed,5.115764,5.183666,0.067901,1.3273,-1.3273,303,419,0,0.419668,0.067901,0.118443,0.043856,0.092039,1.8e-05,0.003096,4.909e-05,229,0.031035,0.104053,True,13.796237,13.909432,17.955077,18.036218,0.000346,0.000346
NORAD56727,IRIDIUM 177,72,none,False,evaluated,2552,2552,0,0.0,1343,480,729,stale_age_ridge,7.474526,7.629468,-2.0729,closed,closed,closed,closed,closed,closed,9.957333,10.207206,0.249872,2.5094,-2.5094,320,409,0,0.438957,0.249872,0.206148,0.190084,0.307797,0.001103,0.172068,0.00258965,230,0.149374,0.352669,True,26.86643,27.051343,34.551047,34.721498,0.000686,0.000686
NORAD56727,IRIDIUM 177,72,150,False,evaluated,2552,2357,195,7.6411,1191,471,695,stale_age_ridge,6.615627,6.548491,1.0148,closed,closed,closed,closed,closed,closed,6.416075,6.361844,-0.054231,-0.8452,0.8452,425,270,0,0.611511,-0.054231,-0.044038,-0.06802,-0.040733,0.0,0.0,0.0,226,-0.074752,-0.035301,True,16.613889,16.512513,20.092076,19.984554,0.0,0.0
NORAD56727,IRIDIUM 177,72,500,False,evaluated,2552,2528,24,0.9404,1326,480,722,stale_age_ridge,7.474526,7.43753,0.495,closed,closed,closed,closed,closed,closed,8.276796,8.277138,0.000343,0.0041,-0.0041,370,352,0,0.512465,0.000343,-0.007439,-0.031069,0.032371,0.526975,1.0,0.64091554,230,-0.04831,0.049136,False,22.056333,21.990914,27.393585,27.306778,0.0,0.0
NORAD56727,IRIDIUM 177,72,1500,True,evaluated,2552,2543,9,0.3527,1334,480,729,stale_age_ridge,7.474526,7.443991,0.4085,closed,closed,closed,closed,closed,closed,9.957333,9.967465,0.010132,0.1018,-0.1018,367,362,0,0.503429,0.010132,-0.009325,-0.022475,0.042587,0.882239,1.0,0.92327337,230,-0.042948,0.06364,False,26.86643,26.804213,34.551047,34.467676,0.000686,0.000686
NORAD56727,IRIDIUM 177,72,3000,False,evaluated,2552,2548,4,0.1567,1339,480,729,stale_age_ridge,7.474526,7.522294,-0.6391,closed,closed,closed,closed,closed,closed,9.957333,10.061545,0.104212,1.0466,-1.0466,339,390,0,0.465021,0.104212,0.08435,0.061491,0.145784,0.063973,1.0,0.10101,230,0.031874,0.175177,True,26.86643,26.903066,34.551047,34.563328,0.000686,0.000686
NORAD56727,IRIDIUM 177,96,none,False,evaluated,2601,2601,0,0.0,1373,496,732,stale_age_ridge,13.459444,13.51151,-0.3868,closed,closed,closed,closed,closed,closed,16.28023,16.620825,0.340595,2.0921,-2.0921,350,382,0,0.478142,0.340595,0.145001,0.220788,0.456601,0.251864,1.0,0.34519431,232,0.145573,0.533161,True,44.266147,44.400732,57.65186,57.700495,0.001195,0.001138
NORAD56727,IRIDIUM 177,96,150,False,evaluated,2601,2206,395,15.1865,1093,458,655,ridge,10.090337,9.926962,1.6191,closed,closed,open,open,closed,closed,8.680793,10.306453,1.625659,18.7271,-18.7271,255,400,0,0.389313,1.625659,4.088882,1.148725,2.089959,0.0,0.0,0.0,223,0.83376,2.40704,True,22.235245,23.947773,26.600842,27.802633,0.0,0.0
NORAD56727,IRIDIUM 177,96,500,False,evaluated,2601,2526,75,2.8835,1315,493,718,stale_age_ridge,12.853174,12.667604,1.4438,closed,closed,closed,closed,closed,closed,13.58467,13.474247,-0.110423,-0.8128,0.8128,429,289,0,0.597493,-0.110423,-0.172335,-0.148678,-0.07176,0.0,0.0,0.0,231,-0.167003,-0.05005,True,36.496241,36.242568,45.114258,44.82911,0.0,0.0
NORAD56727,IRIDIUM 177,96,1500,True,evaluated,2601,2584,17,0.6536,1356,496,732,stale_age_ridge,13.459444,13.259391,1.4863,closed,closed,closed,closed,closed,closed,16.28023,16.195898,-0.084332,-0.518,0.518,430,302,0,0.587432,-0.084332,-0.185958,-0.138288,-0.030665,3e-06,0.000531,8.62e-06,232,-0.16861,0.003187,False,44.266147,44.023508,57.65186,57.368506,0.001195,0.001138
NORAD56727,IRIDIUM 177,96,3000,False,evaluated,2601,2591,10,0.3845,1363,496,732,stale_age_ridge,13.459444,13.296801,1.2084,closed,closed,closed,closed,closed,closed,16.28023,16.261386,-0.018844,-0.1157,0.1157,407,325,0,0.556011,-0.018844,-0.108562,-0.083233,0.046384,0.00273,0.40404,0.00599268,232,-0.12051,0.08602,False,44.266147,44.041823,57.65186,57.38137,0.001195,0.001138
NORAD56727,IRIDIUM 177,168,none,False,evaluated,2610,2610,0,0.0,1374,500,736,stale_age_ridge,37.346154,36.85861,1.3055,closed,closed,closed,closed,closed,closed,45.376151,45.40949,0.033339,0.0735,-0.0735,420,316,0,0.570652,0.033339,-1.12338,-0.321734,0.375651,0.000143,0.024024,0.00037485,232,-0.520744,0.606889,False,126.608211,124.82713,163.128207,161.103632,0.009681,0.009398
