satellite,satellite_name,staleness_h,threshold_hz,is_preregistered_threshold,status,candidate_pairs,accepted_pairs,rejected_pairs,reject_rate_pct,n_train_pairs,n_validation_pairs,n_test_pairs,selected_model,val_sgp4_mae_hz,val_learned_mae_hz,val_improvement_pct,gate_decision,gate_mae,gate_p95,gate_p99,gate_outage,gate_guard_cost,test_sgp4_mae_hz,test_learned_mae_hz,test_delta_mae_hz,test_degradation_pct,test_improvement_pct,learned_wins,sgp4_wins,ties,pair_win_rate,mean_pair_delta_mae_hz,median_pair_delta_mae_hz,pair_ci_low_hz,pair_ci_high_hz,sign_test_p,holm_p,bh_q,block_bootstrap_days,block_ci_low_hz,block_ci_high_hz,block_ci_excludes_zero,test_sgp4_p95_hz,test_learned_p95_hz,test_sgp4_p99_hz,test_learned_p99_hz,test_sgp4_outage_proxy,test_learned_outage_proxy,selection_reason,selected_val_mae_hz,gate_margin_hz,val_mae_zero,val_mae_mean_bias,val_mae_median_bias,val_mae_linear_age,val_mae_age_ridge,val_mae_deployable_ridge,test_mae_zero,test_mae_mean_bias,test_mae_median_bias,test_mae_linear_age,test_mae_age_ridge,test_mae_deployable_ridge
NORAD66705,FLOCK 4H 2,168,500,False,evaluated,609,565,44,7.225,322,137,106,linear_age,23.809871,23.812143,-0.0095,closed,closed,closed,closed,closed,closed,22.496049,22.512243,0.016194,0.072,-0.072,39,67,0,0.367925,0.016194,0.026649,0.000479,0.031084,0.008417,1.0,0.01658825,43,-0.002565,0.03362,False,61.237404,61.202113,80.809389,80.769159,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",23.812143,-1.192766168,23.809871,23.819157,23.838165,23.812143,23.812143,23.895337,22.496049,22.515174,22.55393,22.512243,22.512243,23.039337
NORAD66705,FLOCK 4H 2,168,1500,True,evaluated,609,595,14,2.2989,349,139,107,linear_age,25.129225,25.128953,0.0011,closed,closed,closed,closed,closed,closed,23.327804,23.334101,0.006297,0.027,-0.027,48,59,0,0.448598,0.006297,0.009632,-0.006387,0.020261,0.333705,1.0,0.44166838,43,-0.008679,0.021159,False,63.147221,63.132707,87.395156,87.3782,0.000389,0.000389,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",25.128953,-1.256188932,25.129225,25.135076,25.155641,25.128953,25.128953,25.129523,23.327804,23.337772,23.372511,23.334101,23.334101,23.439138
NORAD66705,FLOCK 4H 2,168,3000,False,evaluated,609,601,8,1.3136,355,139,107,linear_age,25.129225,25.153057,-0.0948,closed,closed,closed,closed,closed,closed,23.327804,23.372229,0.044425,0.1904,-0.1904,36,71,0,0.336449,0.044425,0.09629,0.015226,0.072767,0.000923,0.141219,0.00211195,43,0.000765,0.083118,True,63.147221,63.048587,87.395156,87.288582,0.000389,0.000389,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",25.153057,-1.280292582,25.129225,25.156591,25.156418,25.153057,25.153057,25.237002,23.327804,23.374141,23.373844,23.372229,23.372229,23.83416
NORAD66741,BLACK KITE-1,8,none,False,evaluated,318,318,0,0.0,166,92,60,age_ridge,0.264325,0.292134,-10.5209,closed,closed,closed,closed,closed,closed,0.211521,0.236967,0.025447,12.0304,-12.0304,22,38,0,0.366667,0.025447,0.011431,0.011665,0.040086,0.051894,1.0,0.08340107,28,0.008681,0.045408,True,0.571785,0.615725,0.777441,0.818109,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.292134,-0.041025453,0.264325,0.278688,0.264199,0.301892,0.292134,0.394889,0.211521,0.225911,0.212084,0.247109,0.236967,0.433803
NORAD66741,BLACK KITE-1,8,150,False,evaluated,318,315,3,0.9434,163,92,60,age_ridge,0.264325,0.275556,-4.2489,closed,closed,closed,closed,closed,closed,0.211521,0.220497,0.008976,4.2435,-4.2435,24,36,0,0.4,0.008976,0.004657,0.001339,0.016862,0.155002,1.0,0.220266,28,-0.000672,0.019787,False,0.571785,0.591241,0.777441,0.795802,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.275556,-0.024447198,0.264325,0.265626,0.264197,0.28214,0.275556,0.402505,0.211521,0.211307,0.212119,0.227616,0.220497,0.456154
NORAD66741,BLACK KITE-1,8,500,False,evaluated,318,315,3,0.9434,163,92,60,age_ridge,0.264325,0.275556,-4.2489,closed,closed,closed,closed,closed,closed,0.211521,0.220497,0.008976,4.2435,-4.2435,24,36,0,0.4,0.008976,0.004657,0.001339,0.016862,0.155002,1.0,0.220266,28,-0.000672,0.019787,False,0.571785,0.591241,0.777441,0.795802,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.275556,-0.024447198,0.264325,0.265626,0.264197,0.28214,0.275556,0.402505,0.211521,0.211307,0.212119,0.227616,0.220497,0.456154
NORAD66741,BLACK KITE-1,8,1500,True,evaluated,318,318,0,0.0,166,92,60,age_ridge,0.264325,0.292134,-10.5209,closed,closed,closed,closed,closed,closed,0.211521,0.236967,0.025447,12.0304,-12.0304,22,38,0,0.366667,0.025447,0.011431,0.011665,0.040086,0.051894,1.0,0.08340107,28,0.008681,0.045408,True,0.571785,0.615725,0.777441,0.818109,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.292134,-0.041025453,0.264325,0.278688,0.264199,0.301892,0.292134,0.394889,0.211521,0.225911,0.212084,0.247109,0.236967,0.433803
NORAD66741,BLACK KITE-1,8,3000,False,evaluated,318,318,0,0.0,166,92,60,age_ridge,0.264325,0.292134,-10.5209,closed,closed,closed,closed,closed,closed,0.211521,0.236967,0.025447,12.0304,-12.0304,22,38,0,0.366667,0.025447,0.011431,0.011665,0.040086,0.051894,1.0,0.08340107,28,0.008681,0.045408,True,0.571785,0.615725,0.777441,0.818109,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.292134,-0.041025453,0.264325,0.278688,0.264199,0.301892,0.292134,0.394889,0.211521,0.225911,0.212084,0.247109,0.236967,0.433803
NORAD66741,BLACK KITE-1,24,none,False,evaluated,397,397,0,0.0,201,114,82,age_ridge,0.840583,1.153044,-37.1719,closed,closed,closed,closed,closed,closed,0.8157,1.148442,0.332742,40.7923,-40.7923,17,65,0,0.207317,0.332742,0.119104,0.228703,0.44736,0.0,0.0,0.0,39,0.226536,0.454012,True,2.193076,2.482183,2.871443,3.109739,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.153044,-0.354490204,0.840583,0.839707,0.840737,1.252083,1.153044,17.950863,0.8157,0.814501,0.815876,1.254793,1.148442,15.320802
NORAD66741,BLACK KITE-1,24,150,False,evaluated,397,385,12,3.0227,189,114,82,age_ridge,0.840583,0.852977,-1.4744,closed,closed,closed,closed,closed,closed,0.8157,0.824186,0.008487,1.0404,-1.0404,34,48,0,0.414634,0.008487,0.008075,0.001603,0.015745,0.150675,1.0,0.21639495,39,0.000388,0.016265,True,2.193076,2.190436,2.871443,2.869345,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.852977,-0.054423092,0.840583,0.844015,0.840922,0.855925,0.852977,0.866316,0.8157,0.819156,0.816089,0.826764,0.824186,0.868333
NORAD66741,BLACK KITE-1,24,500,False,evaluated,397,388,9,2.267,192,114,82,age_ridge,0.840583,0.857858,-2.0551,closed,closed,closed,closed,closed,closed,0.8157,0.82876,0.01306,1.6011,-1.6011,34,48,0,0.414634,0.01306,0.007534,0.002451,0.024552,0.150675,1.0,0.21639495,39,0.001883,0.024654,True,2.193076,2.192782,2.871443,2.871349,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.857858,-0.059304254,0.840583,0.842041,0.840922,0.863383,0.857858,1.070227,0.8157,0.817281,0.816089,0.834249,0.82876,1.118484
NORAD66741,BLACK KITE-1,24,1500,True,evaluated,397,392,5,1.2594,196,114,82,age_ridge,0.840583,0.849353,-1.0433,closed,closed,closed,closed,closed,closed,0.8157,0.829218,0.013518,1.6572,-1.6572,37,45,0,0.45122,0.013518,0.017503,-0.001464,0.029116,0.439705,1.0,0.54963125,39,-0.004157,0.030439,False,2.193076,2.242529,2.871443,2.915656,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.849353,-0.050799286,0.840583,0.848886,0.841236,0.84946,0.849353,2.065416,0.8157,0.828864,0.81643,0.829296,0.829218,2.594753
NORAD66741,BLACK KITE-1,24,3000,False,evaluated,397,397,0,0.0,201,114,82,age_ridge,0.840583,1.153044,-37.1719,closed,closed,closed,closed,closed,closed,0.8157,1.148442,0.332742,40.7923,-40.7923,17,65,0,0.207317,0.332742,0.119104,0.228703,0.44736,0.0,0.0,0.0,39,0.226536,0.454012,True,2.193076,2.482183,2.871443,3.109739,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.153044,-0.354490204,0.840583,0.839707,0.840737,1.252083,1.153044,17.950863,0.8157,0.814501,0.815876,1.254793,1.148442,15.320802
NORAD66741,BLACK KITE-1,48,none,False,evaluated,398,398,0,0.0,192,118,88,age_ridge,2.156048,2.267466,-5.1677,closed,closed,closed,closed,closed,closed,2.40817,2.544851,0.13668,5.6757,-5.6757,29,59,0,0.329545,0.13668,0.051895,0.07079,0.207474,0.001824,0.2736,0.00407008,42,0.072635,0.209051,True,6.514386,6.640564,7.994224,8.101356,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",2.267466,-0.21922077,2.156048,2.164886,2.155585,2.302052,2.267466,26.837448,2.40817,2.428546,2.411858,2.586675,2.544851,23.731614
NORAD66741,BLACK KITE-1,48,150,False,evaluated,398,384,14,3.5176,178,118,88,age_ridge,2.156048,2.156636,-0.0273,closed,closed,closed,closed,closed,closed,2.40817,2.407915,-0.000255,-0.0106,0.0106,46,42,0,0.522727,-0.000255,-0.002315,-0.001733,0.001198,0.749329,1.0,0.8465223,42,-0.002059,0.001806,False,6.514386,6.515644,7.994224,7.996186,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",2.156636,-0.108390302,2.156048,2.156629,2.155414,2.156637,2.156636,2.295666,2.40817,2.407987,2.411041,2.4079,2.407915,2.644034
NORAD66741,BLACK KITE-1,48,500,False,evaluated,398,389,9,2.2613,183,118,88,age_ridge,2.156048,2.161098,-0.2343,closed,closed,closed,closed,closed,closed,2.40817,2.417325,0.009154,0.3801,-0.3801,34,54,0,0.386364,0.009154,0.002343,-0.001288,0.019691,0.042211,1.0,0.06907255,42,-0.000214,0.018657,False,6.514386,6.512391,7.994224,7.992094,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",2.161098,-0.112853007,2.156048,2.156543,2.155414,2.163814,2.161098,2.513227,2.40817,2.408001,2.411041,2.420614,2.417325,2.537362
NORAD66741,BLACK KITE-1,48,1500,True,evaluated,398,394,4,1.005,188,118,88,age_ridge,2.156048,2.169792,-0.6375,closed,closed,closed,closed,closed,closed,2.40817,2.428075,0.019904,0.8265,-0.8265,38,50,0,0.431818,0.019904,0.003037,0.0022,0.037985,0.240793,1.0,0.32835409,42,0.003958,0.037029,True,6.514386,6.518991,7.994224,7.997035,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",2.169792,-0.121547079,2.156048,2.157137,2.155386,2.176184,2.169792,5.987874,2.40817,2.408017,2.410764,2.436117,2.428075,4.660606
NORAD66741,BLACK KITE-1,48,3000,False,evaluated,398,396,2,0.5025,190,118,88,age_ridge,2.156048,2.158114,-0.0958,closed,closed,closed,closed,closed,closed,2.40817,2.412142,0.003972,0.1649,-0.1649,41,47,0,0.465909,0.003972,0.003255,-0.00214,0.010429,0.594288,1.0,0.70999009,42,-0.002091,0.010245,False,6.514386,6.512782,7.994224,7.994031,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",2.158114,-0.109868889,2.156048,2.157056,2.15543,2.15861,2.158114,6.217613,2.40817,2.407998,2.411137,2.413404,2.412142,6.726382
NORAD66741,BLACK KITE-1,72,none,False,evaluated,401,401,0,0.0,190,124,87,age_ridge,4.861547,4.922142,-1.2464,closed,closed,closed,closed,closed,closed,4.881554,5.054699,0.173146,3.5469,-3.5469,36,51,0,0.413793,0.173146,0.24756,0.071034,0.279545,0.132902,1.0,0.19501924,41,0.021022,0.324547,True,13.38284,13.779266,16.99964,17.366358,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.922142,-0.303672322,4.861547,4.930672,4.859482,4.922425,4.922142,63.751665,4.881554,5.049859,4.880481,5.058953,5.054699,52.436998
NORAD66741,BLACK KITE-1,72,150,False,evaluated,401,379,22,5.4863,168,124,87,linear_age,4.861547,4.861183,0.0075,closed,closed,closed,closed,closed,closed,4.881554,4.884272,0.002718,0.0557,-0.0557,46,41,0,0.528736,0.002718,-0.000121,-0.002181,0.007361,0.668285,1.0,0.76781681,41,-0.002643,0.008207,False,13.38284,13.380605,16.99964,16.99718,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.861183,-0.242713798,4.861547,4.861821,4.860566,4.861183,4.861183,4.972638,4.881554,4.881711,4.88103,4.884272,4.884272,5.384282
NORAD66741,BLACK KITE-1,72,500,False,evaluated,401,388,13,3.2419,177,124,87,age_ridge,4.861547,4.856309,0.1077,closed,closed,closed,closed,closed,closed,4.881554,4.881524,-2.9e-05,-0.0006,0.0006,46,41,0,0.528736,-2.9e-05,-0.001773,-0.005895,0.005907,0.668285,1.0,0.76781681,41,-0.008441,0.007798,False,13.38284,13.389031,16.99964,17.006369,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.856309,-0.23783928,4.861547,4.856403,4.863124,4.856515,4.856309,4.872463,4.881554,4.879047,4.882449,4.882265,4.881524,4.999164
NORAD66741,BLACK KITE-1,72,1500,True,evaluated,401,392,9,2.2444,181,124,87,age_ridge,4.861547,4.853354,0.1685,closed,closed,closed,closed,closed,closed,4.881554,4.87919,-0.002364,-0.0484,0.0484,47,40,0,0.54023,-0.002364,-0.003369,-0.011387,0.006379,0.520292,1.0,0.64145589,41,-0.015141,0.009279,False,13.38284,13.396603,16.99964,17.013347,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",4.853354,-0.234884403,4.861547,4.853326,4.860329,4.853436,4.853354,5.932035,4.881554,4.877724,4.880906,4.879565,4.87919,6.240434
NORAD66741,BLACK KITE-1,72,3000,False,evaluated,401,397,4,0.9975,186,124,87,age_ridge,4.861547,5.370013,-10.4589,closed,closed,closed,closed,closed,closed,4.881554,5.310091,0.428537,8.7787,-8.7787,27,60,0,0.310345,0.428537,0.095734,0.238375,0.635237,0.000524,0.08384,0.00127459,41,0.212031,0.643994,True,13.38284,13.9414,16.99964,17.518653,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",5.370013,-0.75154283,4.861547,4.879079,4.855438,5.554048,5.370013,22.836451,4.881554,4.893077,4.878606,5.503943,5.310091,21.248045
NORAD66741,BLACK KITE-1,96,none,False,evaluated,403,403,0,0.0,191,123,89,age_ridge,9.476874,10.74185,-13.348,closed,closed,closed,closed,closed,closed,8.604743,10.345019,1.740276,20.2246,-20.2246,22,67,0,0.247191,1.740276,2.095062,1.246162,2.23187,2e-06,0.000362,5.93e-06,43,1.06781,2.406852,True,23.365695,25.641789,30.900228,32.918622,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",10.74185,-1.738819891,9.476874,10.671267,9.478085,10.779228,10.74185,67.027219,8.604743,10.234414,8.60507,10.414213,10.345019,50.623892
NORAD66741,BLACK KITE-1,96,150,False,evaluated,403,364,39,9.6774,157,119,88,deployable_ridge,8.154735,8.116532,0.4685,closed,closed,closed,closed,closed,closed,8.372322,8.538946,0.166624,1.9902,-1.9902,41,47,0,0.465909,0.166624,0.619879,-0.098825,0.444124,0.594288,1.0,0.70999009,43,-0.215647,0.547832,False,22.754955,23.008073,29.715649,29.960351,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",8.116532,-0.36953392,8.154735,8.153237,8.14884,8.15789,8.155282,8.116532,8.372322,8.371835,8.371022,8.364726,8.365286,8.538946
NORAD66741,BLACK KITE-1,96,500,False,evaluated,403,385,18,4.4665,173,123,89,age_ridge,9.476874,9.461191,0.1655,closed,closed,closed,closed,closed,closed,8.604743,8.604442,-0.000302,-0.0035,0.0035,45,44,0,0.505618,-0.000302,-0.021722,-0.018905,0.020089,1.0,1.0,1.0,43,-0.027297,0.027335,False,23.365695,23.379415,30.900228,30.913857,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",9.461191,-0.458160704,9.476874,9.460906,9.472979,9.4613,9.461191,9.492017,8.604743,8.605813,8.604121,8.604149,8.604442,8.838333
NORAD66741,BLACK KITE-1,96,1500,True,evaluated,403,391,12,2.9777,179,123,89,linear_age,9.476874,9.455181,0.2289,closed,closed,closed,closed,closed,closed,8.604743,8.611706,0.006962,0.0809,-0.0809,46,43,0,0.516854,0.006962,-0.008184,-0.020144,0.036846,0.832258,1.0,0.91507012,43,-0.033197,0.047821,False,23.365695,23.379536,30.900228,30.911635,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",9.455181,-0.452150471,9.476874,9.455413,9.471481,9.455181,9.455181,10.47403,8.604743,8.61049,8.604007,8.611706,8.611706,10.009859
NORAD66741,BLACK KITE-1,96,3000,False,evaluated,403,396,7,1.737,184,123,89,age_ridge,9.476874,9.475521,0.0143,closed,closed,closed,closed,closed,closed,8.604743,8.715816,0.111073,1.2908,-1.2908,40,49,0,0.449438,0.111073,0.15571,0.031776,0.196462,0.39657,1.0,0.51726522,43,0.00563,0.215229,True,23.365695,23.398586,30.900228,30.918107,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",9.475521,-0.472490672,9.476874,9.477265,9.474854,9.479999,9.475521,14.818602,8.604743,8.674536,8.604365,8.728166,8.715816,14.121096
NORAD66741,BLACK KITE-1,168,none,False,evaluated,405,405,0,0.0,188,124,93,age_ridge,27.381699,29.128464,-6.3793,closed,closed,closed,closed,closed,closed,29.743709,32.20156,2.457851,8.2634,-8.2634,34,59,0,0.365591,2.457851,2.161762,1.542524,3.425933,0.012401,1.0,0.0237466,43,1.36227,3.702061,True,82.3138,83.342084,107.419506,108.289944,0.001792,0.001792,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",29.128464,-3.115849671,27.381699,28.096057,27.512318,29.49253,29.128464,403.3824,29.743709,30.774388,29.957594,32.760289,32.20156,308.414205
NORAD66741,BLACK KITE-1,168,150,False,evaluated,405,240,165,40.7407,74,95,71,age_ridge,18.740634,18.737785,0.0152,closed,closed,closed,closed,closed,closed,16.261024,16.244478,-0.016546,-0.1018,0.1018,45,26,0,0.633803,-0.016546,-0.035215,-0.031944,-0.000166,0.031927,1.0,0.05597591,37,-0.03554,0.005055,False,43.304608,43.36059,49.738432,49.795025,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",18.737785,-0.934182779,18.740634,18.73671,18.731795,18.738491,18.737785,19.034795,16.261024,16.246759,16.208232,16.243629,16.244478,16.42789
NORAD66741,BLACK KITE-1,168,500,False,evaluated,405,364,41,10.1235,151,123,90,age_ridge,27.047797,27.058818,-0.0407,closed,closed,closed,closed,closed,closed,26.194801,26.18471,-0.010091,-0.0385,0.0385,52,38,0,0.577778,-0.010091,-0.042143,-0.050864,0.032946,0.170242,1.0,0.23940281,42,-0.052457,0.039964,False,72.150175,72.245386,90.010638,90.105559,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",27.058818,-1.363410673,27.047797,27.043193,27.0494,27.064778,27.058818,27.479208,26.194801,26.17508,26.200048,26.189771,26.18471,28.066397
NORAD66741,BLACK KITE-1,168,1500,True,evaluated,405,388,17,4.1975,171,124,93,age_ridge,27.381699,27.396015,-0.0523,closed,closed,closed,closed,closed,closed,29.743709,29.759513,0.015804,0.0531,-0.0531,44,49,0,0.473118,0.015804,0.019807,-0.009363,0.041482,0.678532,1.0,0.77628661,43,-0.014002,0.046598,False,82.3138,82.289942,107.419506,107.394978,0.001792,0.001792,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",27.396015,-1.383400561,27.381699,27.384897,27.419402,27.399071,27.396015,29.814077,29.743709,29.754094,29.819147,29.76152,29.759513,36.574254
NORAD66741,BLACK KITE-1,168,3000,False,evaluated,405,391,14,3.4568,174,124,93,age_ridge,27.381699,27.437713,-0.2046,closed,closed,closed,closed,closed,closed,29.743709,29.799463,0.055754,0.1874,-0.1874,43,50,0,0.462366,0.055754,0.039068,-0.013719,0.124975,0.53406,1.0,0.65543727,43,-0.02842,0.141843,False,82.3138,82.247581,107.419506,107.346069,0.001792,0.001792,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",27.437713,-1.425098582,27.381699,27.397129,27.460716,27.452236,27.437713,33.046582,29.743709,29.779745,29.882795,29.808982,29.799463,40.421035
NORAD68474,BLACK KITE-2,8,none,False,evaluated,183,183,0,0.0,126,32,25,age_ridge,0.218165,0.21915,-0.4512,closed,closed,closed,closed,closed,closed,0.216634,0.217537,0.000903,0.417,-0.417,10,15,0,0.4,0.000903,0.001454,-0.001155,0.002653,0.424356,1.0,0.5404534,13,-0.001743,0.00311,False,0.640248,0.636913,0.78685,0.78354,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.21915,-0.011892619,0.218165,0.218877,0.214994,0.219339,0.21915,0.223229,0.216634,0.216384,0.218148,0.218,0.217537,0.233688
NORAD68474,BLACK KITE-2,8,150,False,evaluated,183,183,0,0.0,126,32,25,age_ridge,0.218165,0.21915,-0.4512,closed,closed,closed,closed,closed,closed,0.216634,0.217537,0.000903,0.417,-0.417,10,15,0,0.4,0.000903,0.001454,-0.001155,0.002653,0.424356,1.0,0.5404534,13,-0.001743,0.00311,False,0.640248,0.636913,0.78685,0.78354,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.21915,-0.011892619,0.218165,0.218877,0.214994,0.219339,0.21915,0.223229,0.216634,0.216384,0.218148,0.218,0.217537,0.233688
NORAD68474,BLACK KITE-2,8,500,False,evaluated,183,183,0,0.0,126,32,25,age_ridge,0.218165,0.21915,-0.4512,closed,closed,closed,closed,closed,closed,0.216634,0.217537,0.000903,0.417,-0.417,10,15,0,0.4,0.000903,0.001454,-0.001155,0.002653,0.424356,1.0,0.5404534,13,-0.001743,0.00311,False,0.640248,0.636913,0.78685,0.78354,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.21915,-0.011892619,0.218165,0.218877,0.214994,0.219339,0.21915,0.223229,0.216634,0.216384,0.218148,0.218,0.217537,0.233688
NORAD68474,BLACK KITE-2,8,1500,True,evaluated,183,183,0,0.0,126,32,25,age_ridge,0.218165,0.21915,-0.4512,closed,closed,closed,closed,closed,closed,0.216634,0.217537,0.000903,0.417,-0.417,10,15,0,0.4,0.000903,0.001454,-0.001155,0.002653,0.424356,1.0,0.5404534,13,-0.001743,0.00311,False,0.640248,0.636913,0.78685,0.78354,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.21915,-0.011892619,0.218165,0.218877,0.214994,0.219339,0.21915,0.223229,0.216634,0.216384,0.218148,0.218,0.217537,0.233688
NORAD68474,BLACK KITE-2,8,3000,False,evaluated,183,183,0,0.0,126,32,25,age_ridge,0.218165,0.21915,-0.4512,closed,closed,closed,closed,closed,closed,0.216634,0.217537,0.000903,0.417,-0.417,10,15,0,0.4,0.000903,0.001454,-0.001155,0.002653,0.424356,1.0,0.5404534,13,-0.001743,0.00311,False,0.640248,0.636913,0.78685,0.78354,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.21915,-0.011892619,0.218165,0.218877,0.214994,0.219339,0.21915,0.223229,0.216634,0.216384,0.218148,0.218,0.217537,0.233688
NORAD68474,BLACK KITE-2,24,none,False,evaluated,229,229,0,0.0,145,45,39,deployable_ridge,0.629109,0.603071,4.1388,closed,closed,open,closed,closed,closed,0.781378,0.830408,0.04903,6.2748,-6.2748,10,29,0,0.25641,0.04903,0.077908,0.023795,0.071534,0.003378,0.483054,0.00690955,19,0.011523,0.079454,True,2.242219,2.396322,2.904521,3.075124,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.603071,-0.005417672,0.629109,0.62945,0.622422,0.629211,0.629211,0.603071,0.781378,0.781163,0.789237,0.780521,0.780521,0.830408
NORAD68474,BLACK KITE-2,24,150,False,evaluated,229,229,0,0.0,145,45,39,deployable_ridge,0.629109,0.603071,4.1388,closed,closed,open,closed,closed,closed,0.781378,0.830408,0.04903,6.2748,-6.2748,10,29,0,0.25641,0.04903,0.077908,0.023795,0.071534,0.003378,0.483054,0.00690955,19,0.011523,0.079454,True,2.242219,2.396322,2.904521,3.075124,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.603071,-0.005417672,0.629109,0.62945,0.622422,0.629211,0.629211,0.603071,0.781378,0.781163,0.789237,0.780521,0.780521,0.830408
NORAD68474,BLACK KITE-2,24,500,False,evaluated,229,229,0,0.0,145,45,39,deployable_ridge,0.629109,0.603071,4.1388,closed,closed,open,closed,closed,closed,0.781378,0.830408,0.04903,6.2748,-6.2748,10,29,0,0.25641,0.04903,0.077908,0.023795,0.071534,0.003378,0.483054,0.00690955,19,0.011523,0.079454,True,2.242219,2.396322,2.904521,3.075124,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.603071,-0.005417672,0.629109,0.62945,0.622422,0.629211,0.629211,0.603071,0.781378,0.781163,0.789237,0.780521,0.780521,0.830408
NORAD68474,BLACK KITE-2,24,1500,True,evaluated,229,229,0,0.0,145,45,39,deployable_ridge,0.629109,0.603071,4.1388,closed,closed,open,closed,closed,closed,0.781378,0.830408,0.04903,6.2748,-6.2748,10,29,0,0.25641,0.04903,0.077908,0.023795,0.071534,0.003378,0.483054,0.00690955,19,0.011523,0.079454,True,2.242219,2.396322,2.904521,3.075124,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.603071,-0.005417672,0.629109,0.62945,0.622422,0.629211,0.629211,0.603071,0.781378,0.781163,0.789237,0.780521,0.780521,0.830408
NORAD68474,BLACK KITE-2,24,3000,False,evaluated,229,229,0,0.0,145,45,39,deployable_ridge,0.629109,0.603071,4.1388,closed,closed,open,closed,closed,closed,0.781378,0.830408,0.04903,6.2748,-6.2748,10,29,0,0.25641,0.04903,0.077908,0.023795,0.071534,0.003378,0.483054,0.00690955,19,0.011523,0.079454,True,2.242219,2.396322,2.904521,3.075124,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",0.603071,-0.005417672,0.629109,0.62945,0.622422,0.629211,0.629211,0.603071,0.781378,0.781163,0.789237,0.780521,0.780521,0.830408
